timestamp,event_type,application,cpu_pct,ram_pct,hour_slot,extra
2026-03-14 02:18:04.254,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.0,82.0,02:00,gap:5s
2026-03-14 02:18:04.474,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.6,82.0,02:00,btn:left
2026-03-14 02:18:05.683,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.9,82.0,02:00,btn:left
2026-03-14 02:18:09.442,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.2,82.0,02:00,btn:left
2026-03-14 02:18:10.716,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.9,82.0,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:18:10.716,mouse_click,dashboard.py - attention_pro - Visual Studio Code,8.9,82.0,02:00,btn:left
2026-03-14 02:18:11.912,window_switch,dashboard.py - attention_pro - Visual Studio Code,10.9,82.0,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:18:11.912,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.9,82.0,02:00,btn:left
2026-03-14 02:18:12.973,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,5.1,82.0,02:00,btn:left
2026-03-14 02:18:15.932,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.3,81.6,02:00,btn:left
2026-03-14 02:18:18.378,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.8,81.4,02:00,burst:10
2026-03-14 02:18:21.174,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.4,81.4,02:00,burst:10
2026-03-14 02:18:24.676,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,5.3,81.3,02:00,burst:10
2026-03-14 02:18:27.694,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.8,81.3,02:00,burst:10
2026-03-14 02:18:30.357,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,7.5,81.4,02:00,burst:10
2026-03-14 02:18:36.192,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.6,81.4,02:00,btn:left
2026-03-14 02:18:39.518,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,5.9,81.3,02:00,btn:left
2026-03-14 02:18:40.202,keyboard,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,5.9,81.3,02:00,burst:10
2026-03-14 02:18:43.909,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.3,81.7,02:00,btn:left
2026-03-14 02:18:45.184,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.1,81.7,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:18:45.184,mouse_click,dashboard.py - attention_pro - Visual Studio Code,12.1,81.7,02:00,btn:left
2026-03-14 02:18:47.269,window_switch,dashboard.py - attention_pro - Visual Studio Code,12.1,81.9,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:18:47.269,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.1,81.9,02:00,btn:left
2026-03-14 02:18:52.337,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.7,82.1,02:00,→ (2) Instagram • Messages - Google Chrome
2026-03-14 02:18:52.337,idle,(2) Instagram • Messages - Google Chrome,8.7,82.1,02:00,gap:5s
2026-03-14 02:18:53.550,mouse_click,(2) Instagram • Messages - Google Chrome,11.7,82.2,02:00,btn:left
2026-03-14 02:18:56.344,window_switch,(2) Instagram • Messages - Google Chrome,11.2,82.4,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:18:56.344,mouse_click,dashboard.py - attention_pro - Visual Studio Code,11.2,82.4,02:00,btn:left
2026-03-14 02:19:01.442,window_switch,dashboard.py - attention_pro - Visual Studio Code,8.9,81.7,02:00,→ WhatsApp
2026-03-14 02:19:01.442,idle,WhatsApp,8.9,81.7,02:00,gap:5s
2026-03-14 02:19:06.373,mouse_click,WhatsApp,6.7,81.7,02:00,btn:left
2026-03-14 02:19:11.653,window_switch,WhatsApp,6.3,81.5,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:19:11.653,idle,dashboard.py - attention_pro - Visual Studio Code,6.3,81.5,02:00,gap:5s
2026-03-14 02:19:25.149,mouse_click,dashboard.py - attention_pro - Visual Studio Code,8.3,81.9,02:00,btn:left
2026-03-14 02:19:25.904,window_switch,dashboard.py - attention_pro - Visual Studio Code,12.4,81.9,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:19:25.904,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.4,81.9,02:00,btn:left
2026-03-14 02:19:31.035,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.5,82.1,02:00,→ WhatsApp
2026-03-14 02:19:31.035,idle,WhatsApp,8.5,82.1,02:00,gap:5s
2026-03-14 02:19:42.839,mouse_click,WhatsApp,6.5,81.8,02:00,btn:left
2026-03-14 02:19:44.456,mouse_click,WhatsApp,14.1,82.0,02:00,btn:left
2026-03-14 02:19:51.943,idle,WhatsApp,7.9,82.3,02:00,gap:5s
2026-03-14 02:20:06.081,window_switch,WhatsApp,6.2,81.9,02:00,→ Task View
2026-03-14 02:20:06.081,mouse_click,Task View,6.2,81.9,02:00,btn:left
2026-03-14 02:20:09.405,window_switch,Task View,6.7,81.9,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:20:09.405,mouse_click,dashboard.py - attention_pro - Visual Studio Code,6.7,81.9,02:00,btn:left
2026-03-14 02:20:10.451,window_switch,dashboard.py - attention_pro - Visual Studio Code,18.7,82.0,02:00,→ report_generator.py - attention_pro - Visual Studio Code
2026-03-14 02:20:10.451,mouse_click,report_generator.py - attention_pro - Visual Studio Code,18.7,82.0,02:00,btn:left
2026-03-14 02:20:12.174,window_switch,report_generator.py - attention_pro - Visual Studio Code,9.9,82.0,02:00,→ ● monitor.py - attention_pro - Visual Studio Code
2026-03-14 02:20:12.174,mouse_click,● monitor.py - attention_pro - Visual Studio Code,9.9,82.0,02:00,btn:left
2026-03-14 02:20:13.805,window_switch,● monitor.py - attention_pro - Visual Studio Code,8.6,81.7,02:00,→ ChatGPT
2026-03-14 02:20:13.805,mouse_click,ChatGPT,8.6,81.7,02:00,btn:left
2026-03-14 02:20:14.637,window_switch,ChatGPT,11.7,81.9,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:20:14.637,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.7,81.9,02:00,btn:left
2026-03-14 02:20:17.207,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,16.6,82.2,02:00,→ (2) Instagram • Messages - Google Chrome
2026-03-14 02:20:17.207,mouse_click,(2) Instagram • Messages - Google Chrome,16.6,82.2,02:00,btn:left
2026-03-14 02:20:18.177,window_switch,(2) Instagram • Messages - Google Chrome,9.5,82.5,02:00,→ (171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome
2026-03-14 02:20:18.177,mouse_click,(171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome,9.5,82.5,02:00,btn:left
2026-03-14 02:20:23.554,window_switch,(171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome,8.9,82.9,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:20:23.554,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.9,82.9,02:00,gap:5s
2026-03-14 02:20:29.799,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.6,82.6,02:00,btn:left
2026-03-14 02:20:31.715,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.8,82.8,02:00,→ New Tab - Google Chrome
2026-03-14 02:20:31.715,mouse_click,New Tab - Google Chrome,8.8,82.8,02:00,btn:left
2026-03-14 02:20:36.377,window_switch,New Tab - Google Chrome,16.8,85.7,02:00,→ (83) Pinterest - Google Chrome
2026-03-14 02:20:36.377,mouse_click,(83) Pinterest - Google Chrome,16.8,85.7,02:00,btn:left
2026-03-14 02:20:37.246,window_switch,(83) Pinterest - Google Chrome,31.0,85.7,02:00,→ (2) Instagram • Messages - Google Chrome
2026-03-14 02:20:37.246,mouse_click,(2) Instagram • Messages - Google Chrome,31.0,85.7,02:00,btn:left
2026-03-14 02:20:38.697,window_switch,(2) Instagram • Messages - Google Chrome,12.6,85.8,02:00,→ (171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome
2026-03-14 02:20:38.697,mouse_click,(171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome,12.6,85.8,02:00,btn:left
2026-03-14 02:20:40.014,window_switch,(171) Jhol | Coke Studio Pakistan | Season 15 | Maanu x Annural Khalid - YouTube - Google Chrome,21.0,85.0,02:00,→ (2) Instagram • Messages - Google Chrome
2026-03-14 02:20:40.014,mouse_click,(2) Instagram • Messages - Google Chrome,21.0,85.0,02:00,btn:left
2026-03-14 02:20:44.541,window_switch,(2) Instagram • Messages - Google Chrome,19.4,86.7,02:00,→ (2) Instagram - Google Chrome
2026-03-14 02:20:44.541,mouse_click,(2) Instagram - Google Chrome,19.4,86.7,02:00,btn:left
2026-03-14 02:20:50.011,idle,(2) Instagram - Google Chrome,14.6,86.4,02:00,gap:5s
2026-03-14 02:20:59.115,mouse_click,(2) Instagram - Google Chrome,10.9,86.6,02:00,btn:left
2026-03-14 02:21:00.145,mouse_click,(2) Instagram - Google Chrome,7.1,86.6,02:00,btn:left
2026-03-14 02:21:03.812,mouse_click,(2) Instagram - Google Chrome,6.8,87.1,02:00,btn:left
2026-03-14 02:21:08.904,idle,(2) Instagram - Google Chrome,8.8,87.2,02:00,gap:5s
2026-03-14 02:21:10.889,mouse_click,(2) Instagram - Google Chrome,7.0,87.2,02:00,btn:left
2026-03-14 02:21:16.071,idle,(2) Instagram - Google Chrome,7.9,87.5,02:00,gap:5s
2026-03-14 02:21:54.146,mouse_click,(2) Instagram - Google Chrome,4.5,83.8,02:00,btn:left
2026-03-14 02:21:54.821,window_switch,(2) Instagram - Google Chrome,8.6,84.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:21:54.821,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.6,84.0,02:00,btn:left
2026-03-14 02:21:55.887,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.4,84.2,02:00,→ (2) Instagram - Google Chrome
2026-03-14 02:21:55.887,mouse_click,(2) Instagram - Google Chrome,11.4,84.2,02:00,btn:left
2026-03-14 02:22:00.950,window_switch,(2) Instagram - Google Chrome,5.2,84.7,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:22:00.950,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,5.2,84.7,02:00,gap:5s
2026-03-14 02:22:43.526,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.5,85.2,02:00,→ Task View
2026-03-14 02:22:43.526,mouse_click,Task View,9.5,85.2,02:00,btn:left
2026-03-14 02:22:47.292,mouse_click,Task View,10.6,85.4,02:00,btn:left
2026-03-14 02:22:50.998,window_switch,Task View,12.2,85.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:22:50.998,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.2,85.0,02:00,btn:left
2026-03-14 02:22:55.206,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.7,83.5,02:00,btn:left
2026-03-14 02:23:00.306,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.6,83.5,02:00,gap:5s
2026-03-14 02:23:04.666,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.7,83.5,02:00,btn:left
2026-03-14 02:23:07.777,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.1,83.5,02:00,→ ● monitor.py - attention_pro - Visual Studio Code
2026-03-14 02:23:07.777,mouse_click,● monitor.py - attention_pro - Visual Studio Code,10.1,83.5,02:00,btn:left
2026-03-14 02:23:13.042,window_switch,● monitor.py - attention_pro - Visual Studio Code,11.2,83.6,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:23:13.042,idle,dashboard.py - attention_pro - Visual Studio Code,11.2,83.6,02:00,gap:5s
2026-03-14 02:25:11.607,mouse_click,dashboard.py - attention_pro - Visual Studio Code,6.8,82.9,02:00,btn:left
2026-03-14 02:25:16.862,window_switch,dashboard.py - attention_pro - Visual Studio Code,6.7,83.7,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:25:16.862,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.7,83.7,02:00,gap:5s
2026-03-14 02:25:52.914,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.3,83.4,02:00,btn:left
2026-03-14 02:25:56.317,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.8,83.6,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:25:56.317,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.8,83.6,02:00,btn:left
2026-03-14 02:26:01.517,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.3,81.9,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:26:01.517,idle,dashboard.py - attention_pro - Visual Studio Code,9.3,81.9,02:00,gap:5s
2026-03-14 02:26:23.591,mouse_click,dashboard.py - attention_pro - Visual Studio Code,7.2,81.8,02:00,btn:left
2026-03-14 02:26:25.835,mouse_click,dashboard.py - attention_pro - Visual Studio Code,10.3,81.8,02:00,btn:left
2026-03-14 02:26:29.231,mouse_click,dashboard.py - attention_pro - Visual Studio Code,4.8,81.9,02:00,btn:left
2026-03-14 02:26:34.350,mouse_click,dashboard.py - attention_pro - Visual Studio Code,5.1,81.8,02:00,btn:left
2026-03-14 02:26:35.958,window_switch,dashboard.py - attention_pro - Visual Studio Code,7.0,82.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:26:35.958,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,7.0,82.0,02:00,btn:left
2026-03-14 02:26:38.207,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.0,82.2,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:26:38.207,mouse_click,dashboard.py - attention_pro - Visual Studio Code,10.0,82.2,02:00,btn:left
2026-03-14 02:26:44.793,window_switch,dashboard.py - attention_pro - Visual Studio Code,7.0,82.6,02:00,→ ● dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:26:44.793,idle,● dashboard.py - attention_pro - Visual Studio Code,7.0,82.6,02:00,gap:5s
2026-03-14 02:27:59.180,mouse_click,● dashboard.py - attention_pro - Visual Studio Code,7.6,81.9,02:00,btn:left
2026-03-14 02:28:04.269,idle,● dashboard.py - attention_pro - Visual Studio Code,7.2,82.0,02:00,gap:5s
2026-03-14 02:29:08.384,mouse_click,● dashboard.py - attention_pro - Visual Studio Code,7.0,81.6,02:00,btn:left
2026-03-14 02:29:11.765,mouse_click,● dashboard.py - attention_pro - Visual Studio Code,5.7,81.6,02:00,btn:left
2026-03-14 02:29:17.091,idle,● dashboard.py - attention_pro - Visual Studio Code,6.9,81.6,02:00,gap:5s
2026-03-14 02:29:22.557,mouse_click,● dashboard.py - attention_pro - Visual Studio Code,4.2,81.5,02:00,btn:left
2026-03-14 02:29:27.505,keyboard,● dashboard.py - attention_pro - Visual Studio Code,7.9,81.4,02:00,burst:10
2026-03-14 02:29:35.528,keyboard,● dashboard.py - attention_pro - Visual Studio Code,15.8,82.5,02:00,burst:10
2026-03-14 02:29:44.536,window_switch,● dashboard.py - attention_pro - Visual Studio Code,8.6,82.6,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:29:44.536,idle,dashboard.py - attention_pro - Visual Studio Code,8.6,82.6,02:00,gap:5s
2026-03-14 02:29:45.449,mouse_click,dashboard.py - attention_pro - Visual Studio Code,9.7,82.6,02:00,btn:left
2026-03-14 02:29:47.141,window_switch,dashboard.py - attention_pro - Visual Studio Code,14.2,83.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:29:47.141,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,14.2,83.0,02:00,btn:left
2026-03-14 02:29:52.154,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,12.4,83.0,02:00,gap:5s
2026-03-14 02:29:59.700,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.8,81.2,02:00,btn:left
2026-03-14 02:30:03.209,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.6,81.3,02:00,btn:left
2026-03-14 02:30:05.122,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,11.7,81.4,02:00,btn:left
2026-03-14 02:30:06.120,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,20.3,81.9,02:00,→ ChatGPT
2026-03-14 02:30:06.120,scroll,ChatGPT,20.3,81.9,02:00,ticks:5
2026-03-14 02:30:06.155,scroll,ChatGPT,11.9,81.9,02:00,ticks:5
2026-03-14 02:30:07.591,mouse_click,ChatGPT,14.3,81.5,02:00,btn:left
2026-03-14 02:30:11.181,window_switch,ChatGPT,11.6,81.9,02:00,→ GitHub Push Commands
2026-03-14 02:30:11.181,scroll,GitHub Push Commands,11.6,81.9,02:00,ticks:5
2026-03-14 02:30:11.216,scroll,GitHub Push Commands,20.0,81.9,02:00,ticks:5
2026-03-14 02:30:11.250,scroll,GitHub Push Commands,9.5,81.9,02:00,ticks:5
2026-03-14 02:30:11.288,scroll,GitHub Push Commands,28.6,81.9,02:00,ticks:5
2026-03-14 02:30:11.379,scroll,GitHub Push Commands,14.9,81.9,02:00,ticks:5
2026-03-14 02:30:11.457,scroll,GitHub Push Commands,8.3,81.9,02:00,ticks:5
2026-03-14 02:30:11.543,scroll,GitHub Push Commands,7.9,81.9,02:00,ticks:5
2026-03-14 02:30:11.579,scroll,GitHub Push Commands,6.1,81.9,02:00,ticks:5
2026-03-14 02:30:11.614,scroll,GitHub Push Commands,36.1,81.9,02:00,ticks:5
2026-03-14 02:30:11.650,scroll,GitHub Push Commands,9.8,81.9,02:00,ticks:5
2026-03-14 02:30:11.740,scroll,GitHub Push Commands,12.0,81.9,02:00,ticks:5
2026-03-14 02:30:11.819,scroll,GitHub Push Commands,8.9,81.9,02:00,ticks:5
2026-03-14 02:30:12.703,mouse_click,GitHub Push Commands,9.2,81.9,02:00,btn:left
2026-03-14 02:30:13.878,window_switch,GitHub Push Commands,10.8,82.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:30:13.878,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.8,82.0,02:00,btn:left
2026-03-14 02:30:19.118,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,10.9,82.0,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:30:19.118,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.9,82.0,02:00,gap:5s
2026-03-14 02:30:19.867,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.7,81.9,02:00,btn:left
2026-03-14 02:30:24.481,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.0,81.8,02:00,btn:left
2026-03-14 02:30:25.681,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.6,81.8,02:00,btn:left
2026-03-14 02:30:27.328,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,12.8,81.8,02:00,btn:left
2026-03-14 02:30:30.709,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.5,81.6,02:00,btn:left
2026-03-14 02:30:32.680,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.9,81.6,02:00,btn:left
2026-03-14 02:30:34.588,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,11.4,81.7,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:30:34.588,mouse_click,dashboard.py - attention_pro - Visual Studio Code,11.4,81.7,02:00,btn:left
2026-03-14 02:30:42.621,idle,dashboard.py - attention_pro - Visual Studio Code,11.2,81.4,02:00,gap:5s
2026-03-14 02:31:08.514,keyboard,dashboard.py - attention_pro - Visual Studio Code,10.1,80.6,02:00,burst:10
2026-03-14 02:31:11.042,mouse_click,dashboard.py - attention_pro - Visual Studio Code,10.0,80.5,02:00,btn:left
2026-03-14 02:31:14.106,navigation,dashboard.py - attention_pro - Visual Studio Code,7.9,79.8,02:00,arrow:up:count:5
2026-03-14 02:31:15.536,navigation,dashboard.py - attention_pro - Visual Studio Code,4.4,79.8,02:00,arrow:down:count:5
2026-03-14 02:31:21.864,window_switch,dashboard.py - attention_pro - Visual Studio Code,9.4,81.0,02:00,→ Streamlit and 1 more page - Personal - Microsoft​ Edge
2026-03-14 02:31:21.864,mouse_click,Streamlit and 1 more page - Personal - Microsoft​ Edge,9.4,81.0,02:00,btn:left
2026-03-14 02:31:27.001,window_switch,Streamlit and 1 more page - Personal - Microsoft​ Edge,8.9,81.0,02:00,→ NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge
2026-03-14 02:31:27.001,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.9,81.0,02:00,gap:5s
2026-03-14 02:31:37.706,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.7,80.9,02:00,btn:left
2026-03-14 02:31:38.730,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,18.4,80.9,02:00,btn:left
2026-03-14 02:31:39.934,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,18.1,80.9,02:00,btn:left
2026-03-14 02:31:45.361,idle,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,9.5,81.1,02:00,gap:5s
2026-03-14 02:31:55.297,mouse_click,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.3,80.9,02:00,btn:left
2026-03-14 02:32:00.663,window_switch,NeuroFocus · Attention Intelligence - Personal - Microsoft​ Edge,8.6,80.8,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:32:00.663,idle,dashboard.py - attention_pro - Visual Studio Code,8.6,80.8,02:00,gap:5s
2026-03-14 02:32:08.787,mouse_click,dashboard.py - attention_pro - Visual Studio Code,7.0,80.5,02:00,btn:left
2026-03-14 02:32:13.971,window_switch,dashboard.py - attention_pro - Visual Studio Code,5.5,81.1,02:00,→ Task View
2026-03-14 02:32:13.971,idle,Task View,5.5,81.1,02:00,gap:5s
2026-03-14 02:32:14.240,mouse_click,Task View,7.8,81.1,02:00,btn:left
2026-03-14 02:32:14.816,mouse_click,Task View,6.1,81.2,02:00,btn:left
2026-03-14 02:32:17.855,mouse_click,Task View,10.0,81.3,02:00,btn:left
2026-03-14 02:32:23.123,window_switch,Task View,10.9,81.0,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:32:23.123,idle,dashboard.py - attention_pro - Visual Studio Code,10.9,81.0,02:00,gap:5s
2026-03-14 02:34:04.722,mouse_click,dashboard.py - attention_pro - Visual Studio Code,5.3,79.8,02:00,btn:left
2026-03-14 02:34:07.314,window_switch,dashboard.py - attention_pro - Visual Studio Code,6.1,80.1,02:00,→ WhatsApp
2026-03-14 02:34:07.314,scroll,WhatsApp,6.1,80.1,02:00,ticks:5
2026-03-14 02:34:07.346,scroll,WhatsApp,9.1,80.1,02:00,ticks:5
2026-03-14 02:34:07.386,scroll,WhatsApp,7.9,80.1,02:00,ticks:5
2026-03-14 02:34:07.416,scroll,WhatsApp,10.0,80.1,02:00,ticks:5
2026-03-14 02:34:07.525,scroll,WhatsApp,8.9,80.1,02:00,ticks:5
2026-03-14 02:34:08.817,mouse_click,WhatsApp,6.5,80.2,02:00,btn:left
2026-03-14 02:34:14.199,window_switch,WhatsApp,5.0,80.0,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:34:14.199,idle,dashboard.py - attention_pro - Visual Studio Code,5.0,80.0,02:00,gap:5s
2026-03-14 02:34:56.573,mouse_click,dashboard.py - attention_pro - Visual Studio Code,5.7,79.7,02:00,btn:left
2026-03-14 02:34:59.962,mouse_click,dashboard.py - attention_pro - Visual Studio Code,5.9,79.7,02:00,btn:left
2026-03-14 02:35:00.738,window_switch,dashboard.py - attention_pro - Visual Studio Code,10.7,79.9,02:00,→ GitHub Push Commands
2026-03-14 02:35:00.738,mouse_click,GitHub Push Commands,10.7,79.9,02:00,btn:left
2026-03-14 02:35:02.154,window_switch,GitHub Push Commands,16.9,80.1,02:00,→ Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome
2026-03-14 02:35:02.154,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,16.9,80.1,02:00,btn:left
2026-03-14 02:35:04.730,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,10.3,80.3,02:00,btn:left
2026-03-14 02:35:09.731,idle,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,6.8,80.7,02:00,gap:5s
2026-03-14 02:35:58.570,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.5,79.7,02:00,btn:left
2026-03-14 02:36:01.189,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,8.9,79.7,02:00,btn:left
2026-03-14 02:36:03.260,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,9.2,79.7,02:00,btn:left
2026-03-14 02:36:05.083,mouse_click,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,7.4,79.7,02:00,btn:left
2026-03-14 02:36:06.072,window_switch,Streamlit dashboard deprecation warnings and offline functionality - Claude - Google Chrome,13.4,79.8,02:00,→ dashboard.py - attention_pro - Visual Studio Code
2026-03-14 02:36:06.072,mouse_click,dashboard.py - attention_pro - Visual Studio Code,13.4,79.8,02:00,btn:left
2026-03-14 02:36:07.098,keyboard,dashboard.py - attention_pro - Visual Studio Code,7.2,80.0,02:00,burst:10
2026-03-14 02:36:14.782,idle,dashboard.py - attention_pro - Visual Studio Code,9.5,79.9,02:00,gap:5s
2026-03-14 02:36:17.443,mouse_click,dashboard.py - attention_pro - Visual Studio Code,9.0,79.8,02:00,btn:left
